 Project Type,Category,Sub Category,Model,Serial No.,UDISE Code
KYAN,Network,SIM,Airtel,8991922305930597596U,18020401907
KYAN,Network,SIM,Airtel,8991922305930597653U,18020422103
KYAN,Network,SIM,Airtel,8991922305930597679U,18020422604
KYAN,Network,SIM,Airtel,8991922305930597695U,18020401902
KYAN,Network,SIM,Airtel,8991922305930597570U,18020334605
KYAN,Network,SIM,Airtel,8991922305930597646U,18020333009
KYAN,Network,SIM,Airtel,8991922305930597703U,18020315403
KYAN,Network,SIM,Airtel,8991922305930597513U,18020338903
KYAN,Network,SIM,Airtel,8991922305930625298U,18020317001
KYAN,Network,SIM,Airtel,8991922305930597638U,18020332703
KYAN,Network,SIM,Airtel,8991922305930597505U,18020334608
KYAN,Network,SIM,Airtel,8991922305930597539U,18020336002
KYAN,Network,SIM,Airtel,8991922305930597562U,18020339402
KYAN,Network,SIM,Airtel,8991922305930625306U,18020332702
KYAN,Network,SIM,Airtel,8991922305930597604U,18020300206
KYAN,Network,SIM,Airtel,8991922305930589049U,18020338409
KYAN,Network,SIM,Airtel,8991922305930598156U,18150106005
KYAN,Network,SIM,Airtel,8991922305930589841U,18150225302
KYAN,Network,SIM,Airtel,8991922305930589775U,18150508002
KYAN,Network,SIM,Airtel,8991922305930588280U,18200113902
KYAN,Network,SIM,Airtel,8991922305930588355U,18200105402
KYAN,Network,SIM,Airtel,8991922305930588348U,18200103702
KYAN,Network,SIM,Airtel,8991922305930588298U,18200204601
KYAN,Network,SIM,Airtel,8991922305930588256U,18200204703
KYAN,Network,SIM,Airtel,8991922305930588306U,18200212701
KYAN,Network,SIM,Airtel,8991922305930588322U,18200205802
KYAN,Network,SIM,Airtel,8991922305930588421U,18200203601
KYAN,Network,SIM,Airtel,8991922305930588538U,18200311409
KYAN,Network,SIM,Airtel,8991922305930588371U,18200302005
KYAN,Network,SIM,Airtel,8991922305930588397U,18200316002
KYAN,Network,SIM,Airtel,8991922305930588264U,18200308401
KYAN,Network,SIM,Airtel,8991922305930588439U,18200612002
KYAN,Network,SIM,Airtel,8991922305930588520U,18200504910
KYAN,Network,SIM,Airtel,8991922305930597364U,18030422402
KYAN,Network,SIM,Airtel,8991922305930597489U,18030414203
KYAN,Network,SIM,Airtel,8991922305930597406U,18030220201
KYAN,Network,SIM,Airtel,8991922305930597455U,18030204102
KYAN,Network,SIM,Airtel,8991922305930597448U,18030218202
KYAN,Network,SIM,Airtel,8991922305930597430U,18030221801
KYAN,Network,SIM,Airtel,8991922305930597497U,18030207702
KYAN,Network,SIM,Airtel,8991922305930597380U,18030221504
KYAN,Network,SIM,Airtel,8991922305930597372U,18030100503
KYAN,Network,SIM,Airtel,8991922305930597398U,18030109701
KYAN,Network,SIM,Airtel,8991922305930589833U,18180111408
KYAN,Network,SIM,Airtel,8991922305930596689U,18180104502
KYAN,Network,SIM,Airtel,8991922305930596523U,18180109202
KYAN,Network,SIM,Airtel,8991922305930589817U,18180109305
KYAN,Network,SIM,Airtel,8991922305930596432U,18180109706
KYAN,Network,SIM,Airtel,8991922305930596408U,18180110505
KYAN,Network,SIM,Airtel,8991922305930596390U,18180100602
KYAN,Network,SIM,Airtel,8991922305930598164U,18180108208
KYAN,Network,SIM,Airtel,8991922305930596580U,18180109205
KYAN,Network,SIM,Airtel,8991922305930598230U,18180104002
KYAN,Network,SIM,Airtel,8991922305930598206U,18180232303
KYAN,Network,SIM,Airtel,8991922305930596499U,18180229203
KYAN,Network,SIM,Airtel,8991922305930598248U,18180200404
KYAN,Network,SIM,Airtel,8991922305930596549U,18180230502
KYAN,Network,SIM,Airtel,8991922305930596283U,18180226002
KYAN,Network,SIM,Airtel,8991922305930596531U,18180211004
KYAN,Network,SIM,Airtel,8991922305930598040U,18180221903
KYAN,Network,SIM,Airtel,8991922305930598180U,18180205607
KYAN,Network,SIM,Airtel,8991922305930598057U,18180218904
KYAN,Network,SIM,Airtel,8991922305930596358U,18180241104
KYAN,Network,SIM,Airtel,8991922305930598198U,18180245901
KYAN,Network,SIM,Airtel,8991922305930598214U,18180230804
KYAN,Network,SIM,Airtel,8991922305930596572U,18180230202
KYAN,Network,SIM,Airtel,8991922305930596721U,18180208705
KYAN,Network,SIM,Airtel,8991922305930596341U,18180217103
KYAN,Network,SIM,Airtel,8991922305930596739U,18180208807
KYAN,Network,SIM,Airtel,8991922305930598065U,18180242505
KYAN,Network,SIM,Airtel,8991922305930596325U,18180249302
KYAN,Network,SIM,Airtel,8991922305930596259U,18180301004
KYAN,Network,SIM,Airtel,8991922305930596697U,18180312003
KYAN,Network,SIM,Airtel,8991922305930596267U,18180301007
KYAN,Network,SIM,Airtel,8991922305930596416U,18180411702
KYAN,Network,SIM,Airtel,8991922305930596614U,18180409801
KYAN,Network,SIM,Airtel,8991922305930596473U,18180404003
KYAN,Network,SIM,Airtel,8991922305930596457U,18180401201
KYAN,Network,SIM,Airtel,8991922305930596622U,18180400204
KYAN,Network,SIM,Airtel,8991922305930596465U,18180406206
KYAN,Network,SIM,Airtel,8991922305930596291U,18180400213
KYAN,Network,SIM,Airtel,8991922305930596630U,18180400203
KYAN,Network,SIM,Airtel,8991922305930589825U,18180400212
KYAN,Network,SIM,Airtel,8991922305930596309U,18180405012
KYAN,Network,SIM,Airtel,8991922305930596606U,18180402803
KYAN,Network,SIM,Airtel,8991922305930624903U,18230122901
KYAN,Network,SIM,Airtel,8991922305930626221U,18230118404
KYAN,Network,SIM,Airtel,8991922305930626239U,18230105907
KYAN,Network,SIM,Airtel,8991922305930625579U,18230121601
KYAN,Network,SIM,Airtel,8991922305930588983U,18230104103
KYAN,Network,SIM,Airtel,8991922305930597802U,18230207609
KYAN,Network,SIM,Airtel,8991922305930626205U,18230317001
KYAN,Network,SIM,Airtel,8991922305930624382U,18230305427
KYAN,Network,SIM,Airtel,8991922305930597331U,18300319404
KYAN,Network,SIM,Airtel,8991922305930597984U,18170108901
KYAN,Network,SIM,Airtel,8991922305930589205U,18170211101
KYAN,Network,SIM,Airtel,8991922305930597943U,18170219606
KYAN,Network,SIM,Airtel,8991922305930597935U,18170326102
KYAN,Network,SIM,Airtel,8991922305930598016U,18170305513
KYAN,Network,SIM,Airtel,8991922305930597919U,18170310202
KYAN,Network,SIM,Airtel,8991922305930589221U,18170316201
KYAN,Network,SIM,Airtel,8991922305930598008U,18170316902
KYAN,Network,SIM,Airtel,8991922305930597901U,18170307907
KYAN,Network,SIM,Airtel,8991922305930598024U,18170502005
KYAN,Network,SIM,Airtel,8991922305930597992U,18170502405
KYAN,Network,SIM,Airtel,8991922305930597968U,18170515002
KYAN,Network,SIM,Airtel,8991922305930597885U,18170604007
KYAN,Network,SIM,Airtel,8991922305930597323U,18170617402
KYAN,Network,SIM,Airtel,8991922305930597844U,18271100543
KYAN,Network,SIM,Airtel,8991922305930597836U,18271102619
KYAN,Network,SIM,Airtel,8991922305930597828U,18271100828
KYAN,Network,SIM,Airtel,8991922305930597810U,18271100536
KYAN,Network,SIM,Airtel,8991922305930597877U,18271101736
KYAN,Network,SIM,Airtel,8991922305930589783U,18060201104
KYAN,Network,SIM,Airtel,8991922305930624523U,18060210701
KYAN,Network,SIM,Airtel,8991922305930589791U,18060203303
KYAN,Network,SIM,Airtel,8991922305930624473U,18060210402
KYAN,Network,SIM,Airtel,8991922305930624499U,18060322105
KYAN,Network,SIM,Airtel,8991922305930624481U,18060505405
KYAN,Network,SIM,Airtel,8991922305930624507U,18060706102
KYAN,Network,SIM,Airtel,8991922305930624515U,18060606102
KYAN,Network,SIM,Airtel,8991922305930589809U,18061005508
KYAN,Network,SIM,Airtel,8991922305930597760U,18061001001
KYAN,Network,SIM,Airtel,8991922305930597778U,18060907908
KYAN,Network,SIM,Airtel,8991922305930624648U,18190206203
KYAN,Network,SIM,Airtel,8991922305930625090U,18190215201
KYAN,Network,SIM,Airtel,8991922305930624374U,18190203504
KYAN,Network,SIM,Airtel,8991922305930624630U,18190202904
KYAN,Network,SIM,Airtel,8991922305930624432U,18190210012
KYAN,Network,SIM,Airtel,8991922305930624689U,18190208319
KYAN,Network,SIM,Airtel,8991922305930624655U,18190202603
KYAN,Network,SIM,Airtel,8991922305930596952U,18190422001
KYAN,Network,SIM,Airtel,8991922305930625116U,18190421905
KYAN,Network,SIM,Airtel,8991922305930625348U,18190416903
KYAN,Network,SIM,Airtel,8991922305930624572U,18190414404
KYAN,Network,SIM,Airtel,8991922305930624705U,18190415204
KYAN,Network,SIM,Airtel,8991922305930625066U,18190408603
KYAN,Network,SIM,Airtel,8991922305930625033U,18190412003
KYAN,Network,SIM,Airtel,8991922305930625132U,18190403304
KYAN,Network,SIM,Airtel,8991922305930624671U,18190408605
KYAN,Network,SIM,Airtel,8991922305930625058U,18190412702
KYAN,Network,SIM,Airtel,8991922305930625140U,18190407603
KYAN,Network,SIM,Airtel,8991922305930624549U,18190407307
KYAN,Network,SIM,Airtel,8991922305930625041U,18190421601
KYAN,Network,SIM,Airtel,8991922305930624713U,18190421402
KYAN,Network,SIM,Airtel,8991922305930624424U,18190516801
KYAN,Network,SIM,Airtel,8991922305930624697U,18190501503
KYAN,Network,SIM,Airtel,8991922305930624317U,18190517001
KYAN,Network,SIM,Airtel,8991922305930624358U,18190519501
KYAN,Network,SIM,Airtel,8991922305930624267U,18190507802
KYAN,Network,SIM,Airtel,8991922305930624598U,18190505302
KYAN,Network,SIM,Airtel,8991922305930624275U,18190501407
KYAN,Network,SIM,Airtel,8991922305930624259U,18190517101
KYAN,Network,SIM,Airtel,8991922305930624721U,18190601238
KYAN,Network,SIM,Airtel,8991922305930624457U,18190606302
KYAN,Network,SIM,Airtel,8991922305930624747U,18190917909
KYAN,Network,SIM,Airtel,8991922305930624341U,18190906202
KYAN,Network,SIM,Airtel,8991922305930589965U,18220204504
KYAN,Network,SIM,Airtel,8991922305930589130U,18220319002
KYAN,Network,SIM,Airtel,8991922305930590013U,18220323305
KYAN,Network,SIM,Airtel,8991922305930590039U,18220310303
KYAN,Network,SIM,Airtel,8991922305930589981U,18220310021
KYAN,Network,SIM,Airtel,8991922305930590005U,18220334304
KYAN,Network,SIM,Airtel,8991922305930624861U,18220314208
KYAN,Network,SIM,Airtel,8991922305930589940U,18220409307
KYAN,Network,SIM,Airtel,8991922305930624887U,18220500101
KYAN,Network,SIM,Airtel,8991922305930625017U,18220521106
KYAN,Network,SIM,Airtel,8991922305930598032U,18120202907
KYAN,Network,SIM,Airtel,8991922305930588827U,18120405912
KYAN,Network,SIM,Airtel,8991922305930624978U,18120406215
KYAN,Network,SIM,Airtel,8991922305930589163U,18120416008
KYAN,Network,SIM,Airtel,8991922305930624838U,18120516615
KYAN,Network,SIM,Airtel,8991922305930624762U,18120518504
KYAN,Network,SIM,Airtel,8991922305930624796U,18120505001
KYAN,Network,SIM,Airtel,8991922305930624820U,18120516107
KYAN,Network,SIM,Airtel,8991922305930589767U,18120500107
KYAN,Network,SIM,Airtel,8991922305930624952U,18120516303
KYAN,Network,SIM,Airtel,8991922305930624929U,18120516502
KYAN,Network,SIM,Airtel,8991922305930624986U,18120514303
KYAN,Network,SIM,Airtel,8991922305930624812U,18120516410
KYAN,Network,SIM,Airtel,8991922305930597265U,18120617205
KYAN,Network,SIM,Airtel,8991922305930624846U,18120602309
KYAN,Network,SIM,Airtel,8991922305930624937U,18120602305
KYAN,Network,SIM,Airtel,8991922305930624754U,18120602501
KYAN,Network,SIM,Airtel,8991922305930589114U,18310401503
KYAN,Network,SIM,Airtel,8991922305930589122U,18310434106
KYAN,Network,SIM,Airtel,8991922305930589098U,18310414603
KYAN,Network,SIM,Airtel,8991922305930590237U,18310402414
KYAN,Network,SIM,Airtel,8991922305930625215U,18310402501
KYAN,Network,SIM,Airtel,8991922305930626189U,18310413308
KYAN,Network,SIM,Airtel,8991922305930626130U,18310407201
KYAN,Network,SIM,Airtel,8991922305930626163U,18310405302
KYAN,Network,SIM,Airtel,8991922305930626031U,18310413502
KYAN,Network,SIM,Airtel,8991922305930626148U,18310416603
KYAN,Network,SIM,Airtel,8991922305930625249U,18310413211
KYAN,Network,SIM,Airtel,8991922305930626072U,18310416004
KYAN,Network,SIM,Airtel,8991922305930626056U,18310400503
KYAN,Network,SIM,Airtel,8991922305930625181U,18310404606
KYAN,Network,SIM,Airtel,8991922305930590245U,18310427007
KYAN,Network,SIM,Airtel,8991922305930626122U,18310427205
KYAN,Network,SIM,Airtel,8991922305930625157U,18310429904
KYAN,Network,SIM,Airtel,8991922305930626114U,18310406505
KYAN,Network,SIM,Airtel,8991922305930626007U,18310409406
KYAN,Network,SIM,Airtel,8991922305930626171U,18310407804
KYAN,Network,SIM,Airtel,8991922305930625991U,18310409605
KYAN,Network,SIM,Airtel,8991922305930626106U,18310413105
KYAN,Network,SIM,Airtel,8991922305930626197U,18310433402
KYAN,Network,SIM,Airtel,8991922305930625223U,18310433304
KYAN,Network,SIM,Airtel,8991922305930626098U,18310413218
KYAN,Network,SIM,Airtel,8991922305930625199U,18310425002
KYAN,Network,SIM,Airtel,8991922305930589080U,18090404601
KYAN,Network,SIM,Airtel,8991922305930625983U,18090405802
KYAN,Network,SIM,Airtel,8991922305930625975U,18090301007
KYAN,Network,SIM,Airtel,8991922305930625942U,18100616205
KYAN,Network,SIM,Airtel,8991922305930625918U,18100620903
KYAN,Network,SIM,Airtel,8991922305930625926U,18100602004
KYAN,Network,SIM,Airtel,8991922305930625900U,18101003402
KYAN,Network,SIM,Airtel,8991922305930625801U,18070102001
KYAN,Network,SIM,Airtel,8991922305930625777U,18070102303
KYAN,Network,SIM,Airtel,8991922305930625819U,18070400408
KYAN,Network,SIM,Airtel,8991922305930625835U,18070211001
KYAN,Network,SIM,Airtel,8991922305930625843U,18070217610
KYAN,Network,SIM,Airtel,8991922305930625850U,18070209203
KYAN,Network,SIM,Airtel,8991922305930625884U,18070200901
KYAN,Network,SIM,Airtel,8991922305930625868U,18070208801
KYAN,Network,SIM,Airtel,8991922305930625892U,18070207502
KYAN,Network,SIM,Airtel,8991922305930625827U,18070203404
KYAN,Network,SIM,Airtel,8991922305930625785U,18070212806
KYAN,Network,SIM,Airtel,8991922305930625637U,18160310803
KYAN,Network,SIM,Airtel,8991922305930625686U,18160214101
KYAN,Network,SIM,Airtel,8991922305930625611U,18160210511
KYAN,Network,SIM,Airtel,8991922305930625629U,18160210506
KYAN,Network,SIM,Airtel,8991922305930625702U,18160223202
KYAN,Network,SIM,Airtel,8991922305930625660U,18160412001
KYAN,Network,SIM,Airtel,8991922305930625645U,18160408504
KYAN,Network,SIM,Airtel,8991922305930625769U,18160606404
KYAN,Network,SIM,Airtel,8991922305930625751U,18160603706
KYAN,Network,SIM,Airtel,8991922305930625736U,18160614506
KYAN,Network,SIM,Airtel,8991922305930625538U,18110306702
KYAN,Network,SIM,Airtel,8991922305930625512U,18110306909
KYAN,Network,SIM,Airtel,8991922305930625561U,18110300407
KYAN,Network,SIM,Airtel,8991922305930589064U,18110206002
KYAN,Network,SIM,Airtel,8991922305930625603U,18110210106
KYAN,Network,SIM,Airtel,8991922305930625496U,18110208807
KYAN,Network,SIM,Airtel,8991922305930625504U,18110115304
KYAN,Network,SIM,Airtel,8991922305930625546U,18110103001
KYAN,Network,SIM,Airtel,8991922305930589866U,18320711605
KYAN,Network,SIM,Airtel,8991922305930589858U,18320717305
KYAN,Network,SIM,Airtel,8991922305930625488U,18240126908
KYAN,Network,SIM,Airtel,8991922305930625462U,18240117601
KYAN,Network,SIM,Airtel,8991922305930625413U,18140100107
KYAN,Network,SIM,Airtel,8991922305930625447U,18140118111
KYAN,Network,SIM,Airtel,8991922305930625439U,18140118110
KYAN,Network,SIM,Airtel,8991922305930625405U,18140101404
KYAN,Network,SIM,Airtel,8991922305930625389U,18140101709
KYAN,Network,SIM,Airtel,8991922305930625363U,18140241802
KYAN,Network,SIM,Airtel,8991922305930625371U,18140323803
KYAN,Network,SIM,Airtel,8991922305930625173U,18140501302
KYAN,Network,SIM,Airtel,8991922305930625256U,18260115702
KYAN,Network,SIM,Airtel,8991922305930625272U,18260316310
KYAN,Network,SIM,Airtel,8991922305930624911U,18330723502
KYAN,Network,SIM,Airtel,8991922305930588504U,18330703004
KYAN,Network,SIM,Airtel,8991922305930625322U,18330705802
KYAN,Network,SIM,Airtel,8991922305930625330U,18331006903
KYAN,Network,SIM,Airtel,8991922305930588488U,18331005102
KYAN,Network,SIM,Airtel,8991922305930625314U,18331003203
KYAN,Network,SIM,Airtel,8991922305930588454U,18331003802
KYAN,Network,SIM,Airtel,8991922305930625355U,18331006904
KYAN,Network,SIM,Airtel,8991922305930588462U,18331003208
KYAN,Network,SIM,Airtel,8991922305930596804U,18331006803
KYAN,Network,SIM,Airtel,8991922305930624606U,18331004602
KYAN,Network,SIM,Airtel,8991922305930597273U,18331003002
KYAN,Network,SIM,Airtel,8991922305930597018U,18050606402
KYAN,Network,SIM,Airtel,8991922305930596960U,18050210403
KYAN,Network,SIM,Airtel,8991922305930597075U,18050207805
KYAN,Network,SIM,Airtel,8991922305930597026U,18050305904
KYAN,Network,SIM,Airtel,8991922305930596762U,18280733902
KYAN,Network,SIM,Airtel,8991922305930589155U,18040416108
KYAN,Network,SIM,Airtel,8991922305930596754U,18040305602
KYAN,Network,SIM,Airtel,8991922305930596846U,18210111805
KYAN,Network,SIM,Airtel,8991922305930596911U,18210132902
KYAN,Network,SIM,Airtel,8991922305930596903U,18210410006
KYAN,Network,SIM,Airtel,8991922305930596945U,18210410605
KYAN,Network,SIM,Airtel,8991922305930596879U,18210725701
KYAN,Network,SIM,Airtel,8991922305930590070U,18080315003
KYAN,Network,SIM,Airtel,8991922305930590146U,18080306204
KYAN,Network,SIM,Airtel,8991922305930590195U,18080303304
KYAN,Network,SIM,Airtel,8991922305930590120U,18080213504
KYAN,Network,SIM,Airtel,8991922305930590112U,18080221604
KYAN,Network,SIM,Airtel,8991922305930590211U,18080221103
KYAN,Network,SIM,Airtel,8991922305930590062U,18080206204
KYAN,Network,SIM,Airtel,8991922305930590187U,18080206305
KYAN,Network,SIM,Airtel,8991922305930590153U,18080113901
KYAN,Network,SIM,Airtel,8991922305930597174U,18130243902
KYAN,Network,SIM,Airtel,8991922305930598081U,18130251502
KYAN,Network,SIM,Airtel,8991922305930597216U,18130253502
KYAN,Network,SIM,Airtel,8991922305930597208U,18130288503
KYAN,Network,SIM,Airtel,8991922305930597182U,18130237002
KYAN,Network,SIM,Airtel,8991922305930597224U,18130246001
KYAN,Network,SIM,Airtel,8991922305930597729U,18020203102
KYAN,Network,SIM,Airtel,8991922305930597612U,18020422103
KYAN,Network,SIM,Airtel,8991922305930597661U,18020422604
KYAN,Network,SIM,Airtel,8991922305930597687U,18020401902
KYAN,Network,SIM,Airtel,8991922305930597620U,18020333009
KYAN,Network,SIM,Airtel,8991922305930597554U,18020315403
KYAN,Network,SIM,Airtel,8991922305930625280U,18020317001
KYAN,Network,SIM,Airtel,8991922305930597521U,18020334608
KYAN,Network,SIM,Airtel,8991922305930597588U,18020332702
KYAN,Network,SIM,Airtel,8991922305930589759U,18150225302
KYAN,Network,SIM,Airtel,8991922305930588405U,18200113902
KYAN,Network,SIM,Airtel,8991922305930588330U,18200103702
KYAN,Network,SIM,Airtel,8991922305930588363U,18200204703
KYAN,Network,SIM,Airtel,8991922305930588314U,18200205802
KYAN,Network,SIM,Airtel,8991922305930588413U,18200203601
KYAN,Network,SIM,Airtel,8991922305930588389U,18200302005
KYAN,Network,SIM,Airtel,8991922305930588447U,18200612002
KYAN,Network,SIM,Airtel,8991922305930588512U,18200504910
KYAN,Network,SIM,Airtel,8991922305930597471U,18030414203
KYAN,Network,SIM,Airtel,8991922305930597356U,18030220201
KYAN,Network,SIM,Airtel,8991922305930597422U,18030207702
KYAN,Network,SIM,Airtel,8991922305930597463U,18030221504
KYAN,Network,SIM,Airtel,8991922305930597349U,18030100503
KYAN,Network,SIM,Airtel,8991922305930597414U,18030109701
KYAN,Network,SIM,Airtel,8991922305930596515U,18180110505
KYAN,Network,SIM,Airtel,8991922305930596382U,18180100602
KYAN,Network,SIM,Airtel,8991922305930596374U,18180108208
KYAN,Network,SIM,Airtel,8991922305930596424U,18180109205
KYAN,Network,SIM,Airtel,8991922305930596556U,18180104002
KYAN,Network,SIM,Airtel,8991922305930598172U,18180205607
KYAN,Network,SIM,Airtel,8991922305930596655U,18180218904
KYAN,Network,SIM,Airtel,8991922305930596317U,18180241104
KYAN,Network,SIM,Airtel,8991922305930596275U,18180245901
KYAN,Network,SIM,Airtel,8991922305930598222U,18180230804
KYAN,Network,SIM,Airtel,8991922305930596564U,18180230202
KYAN,Network,SIM,Airtel,8991922305930596671U,18180208705
KYAN,Network,SIM,Airtel,8991922305930596481U,18180217103
KYAN,Network,SIM,Airtel,8991922305930596747U,18180208807
KYAN,Network,SIM,Airtel,8991922305930596366U,18180242505
KYAN,Network,SIM,Airtel,8991922305930596333U,18180249302
KYAN,Network,SIM,Airtel,8991922305930596705U,18180312003
KYAN,Network,SIM,Airtel,8991922305930596713U,18180301007
KYAN,Network,SIM,Airtel,8991922305930596648U,18180400213
KYAN,Network,SIM,Airtel,8991922305930596663U,18180400203
KYAN,Network,SIM,Airtel,8991922305930596440U,18180400212
KYAN,Network,SIM,Airtel,8991922305930596507U,18180405012
KYAN,Network,SIM,Airtel,8991922305930596598U,18180402803
KYAN,Network,SIM,Airtel,8991922305930624556U,18230121601
KYAN,Network,SIM,Airtel,8991922305930626213U,18230207609
KYAN,Network,SIM,Airtel,8991922305930624895U,18230305427
KYAN,Network,SIM,Airtel,8991922305930597950U,18170108901
KYAN,Network,SIM,Airtel,8991922305930589213U,18170211101
KYAN,Network,SIM,Airtel,8991922305930597927U,18170219606
KYAN,Network,SIM,Airtel,8991922305930597299U,18170305513
KYAN,Network,SIM,Airtel,8991922305930589239U,18170316201
KYAN,Network,SIM,Airtel,8991922305930597869U,18170316902
KYAN,Network,SIM,Airtel,8991922305930597307U,18170307907
KYAN,Network,SIM,Airtel,8991922305930597976U,18170515002
KYAN,Network,SIM,Airtel,8991922305930597893U,18170604007
KYAN,Network,SIM,Airtel,8991922305930597315U,18170617402
KYAN,Network,SIM,Airtel,8991922305930597851U,18271100543
KYAN,Network,SIM,Airtel,8991922305930597786U,18060210701
KYAN,Network,SIM,Airtel,8991922305930624440U,18060322105
KYAN,Network,SIM,Airtel,8991922305930624465U,18060606102
KYAN,Network,SIM,Airtel,8991922305930597752U,18060907908
KYAN,Network,SIM,Airtel,8991922305930624622U,18190210012
KYAN,Network,SIM,Airtel,8991922305930624408U,18190208319
KYAN,Network,SIM,Airtel,8991922305930624416U,18190202603
KYAN,Network,SIM,Airtel,8991922305930624614U,18190414404
KYAN,Network,SIM,Airtel,8991922305930625124U,18190412003
KYAN,Network,SIM,Airtel,8991922305930625082U,18190403304
KYAN,Network,SIM,Airtel,8991922305930624739U,18190412702
KYAN,Network,SIM,Airtel,8991922305930625108U,18190407603
KYAN,Network,SIM,Airtel,8991922305930624366U,18190407307
KYAN,Network,SIM,Airtel,8991922305930625074U,18190421601
KYAN,Network,SIM,Airtel,8991922305930624663U,18190421402
KYAN,Network,SIM,Airtel,8991922305930624309U,18190516801
KYAN,Network,SIM,Airtel,8991922305930624390U,18190501503
KYAN,Network,SIM,Airtel,8991922305930624580U,18190505302
KYAN,Network,SIM,Airtel,8991922305930624283U,18190501407
KYAN,Network,SIM,Airtel,8991922305930624531U,18190517101
KYAN,Network,SIM,Airtel,8991922305930624291U,18190601238
KYAN,Network,SIM,Airtel,8991922305930624333U,18190917909
KYAN,Network,SIM,Airtel,8991922305930624325U,18190906202
KYAN,Network,SIM,Airtel,8991922305930589973U,18220204504
KYAN,Network,SIM,Airtel,8991922305930590021U,18220323305
KYAN,Network,SIM,Airtel,8991922305930590047U,18220310303
KYAN,Network,SIM,Airtel,8991922305930589999U,18220310021
KYAN,Network,SIM,Airtel,8991922305930589932U,18220334304
KYAN,Network,SIM,Airtel,8991922305930624879U,18220314208
KYAN,Network,SIM,Airtel,8991922305930589957U,18220409307
