 Project Type,Category,Sub Category,Model,Serial No.,UDISE Code
KYAN,NON-IT,Almirah,Steel Almirah,SA_242,18120602305
KYAN,NON-IT,Almirah,Steel Almirah,SA_243,18120602501
KYAN,NON-IT,Almirah,Steel Almirah,SA_244,18310401503
KYAN,NON-IT,Almirah,Steel Almirah,SA_245,18310434106
KYAN,NON-IT,Almirah,Steel Almirah,SA_246,18310414603
KYAN,NON-IT,Almirah,Steel Almirah,SA_247,18310402414
KYAN,NON-IT,Almirah,Steel Almirah,SA_248,18310402501
KYAN,NON-IT,Almirah,Steel Almirah,SA_249,18310413308
KYAN,NON-IT,Almirah,Steel Almirah,SA_250,18310407201
KYAN,NON-IT,Almirah,Steel Almirah,SA_251,18310405302
KYAN,NON-IT,Almirah,Steel Almirah,SA_252,18310413502
KYAN,NON-IT,Almirah,Steel Almirah,SA_253,18310416603
KYAN,NON-IT,Almirah,Steel Almirah,SA_254,18310413211
KYAN,NON-IT,Almirah,Steel Almirah,SA_255,18310416004
KYAN,NON-IT,Almirah,Steel Almirah,SA_256,18310400503
KYAN,NON-IT,Almirah,Steel Almirah,SA_257,18310404606
KYAN,NON-IT,Almirah,Steel Almirah,SA_258,18310427007
KYAN,NON-IT,Almirah,Steel Almirah,SA_259,18310427205
KYAN,NON-IT,Almirah,Steel Almirah,SA_260,18310429904
KYAN,NON-IT,Almirah,Steel Almirah,SA_261,18310406505
KYAN,NON-IT,Almirah,Steel Almirah,SA_262,18310409406
KYAN,NON-IT,Almirah,Steel Almirah,SA_263,18310407804
KYAN,NON-IT,Almirah,Steel Almirah,SA_264,18310409605
KYAN,NON-IT,Almirah,Steel Almirah,SA_265,18310413105
KYAN,NON-IT,Almirah,Steel Almirah,SA_266,18310433402
KYAN,NON-IT,Almirah,Steel Almirah,SA_267,18310433304
KYAN,NON-IT,Almirah,Steel Almirah,SA_268,18310413218
KYAN,NON-IT,Almirah,Steel Almirah,SA_269,18310425002
KYAN,NON-IT,Almirah,Steel Almirah,SA_270,18090404601
KYAN,NON-IT,Almirah,Steel Almirah,SA_271,18090405802
KYAN,NON-IT,Almirah,Steel Almirah,SA_272,18090301007
KYAN,NON-IT,Almirah,Steel Almirah,SA_273,18100616205
KYAN,NON-IT,Almirah,Steel Almirah,SA_274,18100620903
KYAN,NON-IT,Almirah,Steel Almirah,SA_275,18100602004
KYAN,NON-IT,Almirah,Steel Almirah,SA_276,18101003402
KYAN,NON-IT,Almirah,Steel Almirah,SA_277,18070102001
KYAN,NON-IT,Almirah,Steel Almirah,SA_278,18070102303
KYAN,NON-IT,Almirah,Steel Almirah,SA_279,18070400408
KYAN,NON-IT,Almirah,Steel Almirah,SA_280,18070211001
KYAN,NON-IT,Almirah,Steel Almirah,SA_281,18070217610
KYAN,NON-IT,Almirah,Steel Almirah,SA_282,18070209203
KYAN,NON-IT,Almirah,Steel Almirah,SA_283,18070200901
KYAN,NON-IT,Almirah,Steel Almirah,SA_284,18070208801
KYAN,NON-IT,Almirah,Steel Almirah,SA_285,18070207502
KYAN,NON-IT,Almirah,Steel Almirah,SA_286,18070203404
KYAN,NON-IT,Almirah,Steel Almirah,SA_287,18070212806
KYAN,NON-IT,Almirah,Steel Almirah,SA_288,18160310803
KYAN,NON-IT,Almirah,Steel Almirah,SA_289,18160214101
KYAN,NON-IT,Almirah,Steel Almirah,SA_290,18160210511
KYAN,NON-IT,Almirah,Steel Almirah,SA_291,18160210506
KYAN,NON-IT,Almirah,Steel Almirah,SA_292,18160223202
KYAN,NON-IT,Almirah,Steel Almirah,SA_293,18160412001
KYAN,NON-IT,Almirah,Steel Almirah,SA_294,18160408504
KYAN,NON-IT,Almirah,Steel Almirah,SA_295,18160606404
KYAN,NON-IT,Almirah,Steel Almirah,SA_296,18160603706
KYAN,NON-IT,Almirah,Steel Almirah,SA_297,18160614506
KYAN,NON-IT,Almirah,Steel Almirah,SA_298,18110306702
KYAN,NON-IT,Almirah,Steel Almirah,SA_299,18110306909
KYAN,NON-IT,Almirah,Steel Almirah,SA_300,18110300407
KYAN,NON-IT,Almirah,Steel Almirah,SA_301,18110206002
KYAN,NON-IT,Almirah,Steel Almirah,SA_302,18110210106
KYAN,NON-IT,Almirah,Steel Almirah,SA_303,18110208807
KYAN,NON-IT,Almirah,Steel Almirah,SA_304,18110115304
KYAN,NON-IT,Almirah,Steel Almirah,SA_305,18110103001
KYAN,NON-IT,Almirah,Steel Almirah,SA_306,18320711605
KYAN,NON-IT,Almirah,Steel Almirah,SA_307,18320717305
KYAN,NON-IT,Almirah,Steel Almirah,SA_308,18240126908
KYAN,NON-IT,Almirah,Steel Almirah,SA_309,18240117601
KYAN,NON-IT,Almirah,Steel Almirah,SA_310,18140100107
KYAN,NON-IT,Almirah,Steel Almirah,SA_311,18140118111
KYAN,NON-IT,Almirah,Steel Almirah,SA_312,18140118110
KYAN,NON-IT,Almirah,Steel Almirah,SA_313,18140101404
KYAN,NON-IT,Almirah,Steel Almirah,SA_314,18140101709
KYAN,NON-IT,Almirah,Steel Almirah,SA_315,18140241802
KYAN,NON-IT,Almirah,Steel Almirah,SA_316,18140323803
KYAN,NON-IT,Almirah,Steel Almirah,SA_317,18140501302
KYAN,NON-IT,Almirah,Steel Almirah,SA_318,18260115702
KYAN,NON-IT,Almirah,Steel Almirah,SA_319,18260316310
KYAN,NON-IT,Almirah,Steel Almirah,SA_320,18330723502
KYAN,NON-IT,Almirah,Steel Almirah,SA_321,18330703004
KYAN,NON-IT,Almirah,Steel Almirah,SA_322,18330705802
KYAN,NON-IT,Almirah,Steel Almirah,SA_323,18331006903
KYAN,NON-IT,Almirah,Steel Almirah,SA_324,18331005102
KYAN,NON-IT,Almirah,Steel Almirah,SA_325,18331003203
KYAN,NON-IT,Almirah,Steel Almirah,SA_326,18331003802
KYAN,NON-IT,Almirah,Steel Almirah,SA_327,18331006904
KYAN,NON-IT,Almirah,Steel Almirah,SA_328,18331003208
KYAN,NON-IT,Almirah,Steel Almirah,SA_329,18331006803
KYAN,NON-IT,Almirah,Steel Almirah,SA_330,18331004602
KYAN,NON-IT,Almirah,Steel Almirah,SA_331,18331003002
KYAN,NON-IT,Almirah,Steel Almirah,SA_332,18050606402
KYAN,NON-IT,Almirah,Steel Almirah,SA_333,18050210403
KYAN,NON-IT,Almirah,Steel Almirah,SA_334,18050207805
KYAN,NON-IT,Almirah,Steel Almirah,SA_335,18050305904
KYAN,NON-IT,Almirah,Steel Almirah,SA_336,18280733902
KYAN,NON-IT,Almirah,Steel Almirah,SA_337,18040416108
KYAN,NON-IT,Almirah,Steel Almirah,SA_338,18040305602
KYAN,NON-IT,Almirah,Steel Almirah,SA_339,18210111805
KYAN,NON-IT,Almirah,Steel Almirah,SA_340,18210132902
KYAN,NON-IT,Almirah,Steel Almirah,SA_341,18210410006
KYAN,NON-IT,Almirah,Steel Almirah,SA_342,18210410605
KYAN,NON-IT,Almirah,Steel Almirah,SA_343,18210725701
KYAN,NON-IT,Almirah,Steel Almirah,SA_344,18080315003
KYAN,NON-IT,Almirah,Steel Almirah,SA_345,18080306204
KYAN,NON-IT,Almirah,Steel Almirah,SA_346,18080303304
KYAN,NON-IT,Almirah,Steel Almirah,SA_347,18080213504
KYAN,NON-IT,Almirah,Steel Almirah,SA_348,18080221604
KYAN,NON-IT,Almirah,Steel Almirah,SA_349,18080221103
KYAN,NON-IT,Almirah,Steel Almirah,SA_350,18080206204
KYAN,NON-IT,Almirah,Steel Almirah,SA_351,18080206305
KYAN,NON-IT,Almirah,Steel Almirah,SA_352,18080113901
KYAN,NON-IT,Almirah,Steel Almirah,SA_353,18130243902
KYAN,NON-IT,Almirah,Steel Almirah,SA_354,18130251502
KYAN,NON-IT,Almirah,Steel Almirah,SA_355,18130253502
KYAN,NON-IT,Almirah,Steel Almirah,SA_356,18130288503
KYAN,NON-IT,Almirah,Steel Almirah,SA_357,18130237002
KYAN,NON-IT,Almirah,Steel Almirah,SA_358,18130246001
KYAN,NON-IT,Almirah,Steel Almirah,SA_359,18020203102
KYAN,NON-IT,Almirah,Steel Almirah,SA_360,18020422103
KYAN,NON-IT,Almirah,Steel Almirah,SA_361,18020422604
KYAN,NON-IT,Almirah,Steel Almirah,SA_362,18020401902
KYAN,NON-IT,Almirah,Steel Almirah,SA_363,18020333009
KYAN,NON-IT,Almirah,Steel Almirah,SA_364,18020315403
KYAN,NON-IT,Almirah,Steel Almirah,SA_365,18020317001
KYAN,NON-IT,Almirah,Steel Almirah,SA_366,18020334608
KYAN,NON-IT,Almirah,Steel Almirah,SA_367,18020332702
KYAN,NON-IT,Almirah,Steel Almirah,SA_368,18150225302
KYAN,NON-IT,Almirah,Steel Almirah,SA_369,18200113902
KYAN,NON-IT,Almirah,Steel Almirah,SA_370,18200103702
KYAN,NON-IT,Almirah,Steel Almirah,SA_371,18200204703
KYAN,NON-IT,Almirah,Steel Almirah,SA_372,18200205802
KYAN,NON-IT,Almirah,Steel Almirah,SA_373,18200203601
KYAN,NON-IT,Almirah,Steel Almirah,SA_374,18200302005
KYAN,NON-IT,Almirah,Steel Almirah,SA_375,18200612002
KYAN,NON-IT,Almirah,Steel Almirah,SA_376,18200504910
KYAN,NON-IT,Almirah,Steel Almirah,SA_377,18030414203
KYAN,NON-IT,Almirah,Steel Almirah,SA_378,18030220201
KYAN,NON-IT,Almirah,Steel Almirah,SA_379,18030207702
KYAN,NON-IT,Almirah,Steel Almirah,SA_380,18030221504
KYAN,NON-IT,Almirah,Steel Almirah,SA_381,18030100503
KYAN,NON-IT,Almirah,Steel Almirah,SA_382,18030109701
KYAN,NON-IT,Almirah,Steel Almirah,SA_383,18180110505
KYAN,NON-IT,Almirah,Steel Almirah,SA_384,18180100602
KYAN,NON-IT,Almirah,Steel Almirah,SA_385,18180108208
KYAN,NON-IT,Almirah,Steel Almirah,SA_386,18180109205
KYAN,NON-IT,Almirah,Steel Almirah,SA_387,18180104002
KYAN,NON-IT,Almirah,Steel Almirah,SA_388,18180205607
KYAN,NON-IT,Almirah,Steel Almirah,SA_389,18180218904
KYAN,NON-IT,Almirah,Steel Almirah,SA_390,18180241104
KYAN,NON-IT,Almirah,Steel Almirah,SA_391,18180245901
KYAN,NON-IT,Almirah,Steel Almirah,SA_392,18180230804
KYAN,NON-IT,Almirah,Steel Almirah,SA_393,18180230202
KYAN,NON-IT,Almirah,Steel Almirah,SA_394,18180208705
KYAN,NON-IT,Almirah,Steel Almirah,SA_395,18180217103
KYAN,NON-IT,Almirah,Steel Almirah,SA_396,18180208807
KYAN,NON-IT,Almirah,Steel Almirah,SA_397,18180242505
KYAN,NON-IT,Almirah,Steel Almirah,SA_398,18180249302
KYAN,NON-IT,Almirah,Steel Almirah,SA_399,18180312003
KYAN,NON-IT,Almirah,Steel Almirah,SA_400,18180301007
KYAN,NON-IT,Almirah,Steel Almirah,SA_401,18180400213
KYAN,NON-IT,Almirah,Steel Almirah,SA_402,18180400203
KYAN,NON-IT,Almirah,Steel Almirah,SA_403,18180400212
KYAN,NON-IT,Almirah,Steel Almirah,SA_404,18180405012
KYAN,NON-IT,Almirah,Steel Almirah,SA_405,18180402803
KYAN,NON-IT,Almirah,Steel Almirah,SA_406,18230121601
KYAN,NON-IT,Almirah,Steel Almirah,SA_407,18230207609
KYAN,NON-IT,Almirah,Steel Almirah,SA_408,18230305427
KYAN,NON-IT,Almirah,Steel Almirah,SA_409,18170108901
